id,title,level,slug,num_part,full_textkey,full_audioSrc,topic_id,section_id
182,182. Jazz,B2,182-jazz,44,"One of the most popular forms of music is known as jazz.
Each year, hundreds of thousands of people attend jazz concerts and festivals in cities around the world.
Jazz music, both old and new, is played on the radio and on home stereos.
Two of the most important features of jazz music are ""improvisation"" and ""syncopation"".
Improvisation means that music is created spontaneously by the musician during a performance.
In other words, the musician modifies some existing music in a new and interesting way.
Syncopation means that the regular patterns found in music may be broken up,
with new accents and uneven patterns being created.
The features of improvisation and syncopation are difficult to use with skill,
and require great creativity on the part of the musician.
Jazz music originated in the southern United States,
during the late nineteenth and early twentieth centuries.
It was based on African-American music that was derived in part from rhythms in western Africa.
The earliest jazz musicians were influenced by a music style known as ""ragtime"",
which was popular during the late nineteenth century.
Jazz music also incorporated some aspects of a related kind of music called the ""blues"".
By the beginning of the twentieth century,
a fully developed form of jazz was being played in New Orleans,
a city in the southern United States.
Jazz musicians played instruments such as the trumpet,
saxophone, cornet, and piano.
Jazz soon became popular and was played on the riverboats that traveled along the Mississippi River.
Some jazz musicians moved north to the city of Chicago,
and young musicians in that city developed some new forms of jazz music.
By the 1920s and 1930s, jazz was popular in many parts of the United States,
and some musicians began forming large bands,
comprising many musicians and many different instruments.
This began the period known as the ""big band"" era
when a popular form of jazz known as ""swing"" music was played.
During the 1940s and 1950s, other forms of jazz, known as ""bop"" and ""cool"" jazz, were developed.
Some people preferred these newer kinds of jazz,
but others preferred the older varieties.
By the 1960s, some jazz musicians began to experiment with different kinds of musical instruments
and with other kinds of music.
Some musicians incorporated musical styles from other parts of the world,
or combined jazz with rock music,
and today some musicians have blended jazz with rap music.
However, some people prefer the more traditional forms of jazz music.
Of course, most of the great jazz musicians of the early twentieth century,
people such as Louis Armstrong, Duke Ellington, Count Basie,
Dizzy Gillespie, and Billie Holliday are no longer alive.
However, many great jazz musicians are still active,
and many younger musicians have continued this form of music.
People will continue to enjoy jazz music for a long time to come.
",https://dailydictation.com/upload/general-english/183-jazz-2019-04-07-04-47-00/0-183-jazz.mp3,1,10
183,183. Australia - nature,B2,183-australia---nature,44,"Australia is the only country in the world that is also a continent.
Located in the southern hemisphere, between the Pacific and Indian oceans,
Australia is one of the largest countries in the world.
Despite its vast size, Australia does not have a large population.
In the year 2000, there were about 19 million people in Australia.
Most Australians live within a short distance of the ocean,
because much of the interior of Australia is extremely dry.
The remote areas of Australia, known as the ""outback"",
contain several sandy, rocky deserts.
Some parts of the outback receive somewhat more rainfall,
and can support some grassy vegetation.
In these areas, there are many ranches, or farms, where sheep and cattle are raised.
Although the outback of Australia is a harsh place,
some parts of it are quite beautiful.
In the middle of the Australian continent, a large red rock known as Uluru stands in the desert.
It is nearly 350 meters tall and is nearly 10 kilometers around.
Tourists come from all over the world to see this huge and beautiful rock in the middle of a flat desert.
In contrast to the dry interior areas,
the northern coast of Australia receives a great deal of rainfall.
This area is covered in thick, lush vegetation,
with tropical rain forests whose exotic trees and flowers are found nowhere else in the world.
Off the north-east coast of the continent, a large coral reef known as the Great Barrier Reef is found.
A coral reef is a structure that consists of the bodies of small underwater animals called coral,
whose dead bodies create this unusual structure beneath the surface of the water.
The reef and the underwater life surrounding it are especially beautiful.
Australia was separated from the rest of the world for millions of years.
As a result, many of the plant and animal species in Australia are very different from those in other parts of the world.
For example, many of the animals in Australia belong to a special category called the ""marsupials"".
Marsupials are mammals, but they are a special kind of mammal,
because they give birth to offspring that are not yet well developed.
In many marsupials, the offspring continue to develop, after being born,
inside a pocket or ""pouch"" on the mother's body.
The most famous marsupial is the kangaroo.
Kangaroos can travel at great speeds by hopping on their hind legs
and using their large tails for balance.
The kangaroo is a rather large animal,
with the larger individuals sometimes weighing 90 kilograms.
Another famous marsupial is the koala.
This animal is sometimes called a koala bear
because it looks somewhat like a small bear.
The koala lives in the branches of trees called eucalyptus trees.
Koalas eat the leaves of eucalyptus trees.
Of course, Australia also has people.
We will discuss the people of Australia in the next passage.
",https://dailydictation.com/upload/general-english/184-australia-nature-2019-04-07-04-48-14/0-184-australia-nature.mp3,1,10
184,184. Australia - people,B2,184-australia---people,50,"The first people who lived in Australia were known as the Aborigines.
The Aborigines came to Australia by boat more than 40,000 years ago.
They are the first people in the world who are known to have used boats for transportation.
Even though many parts of Australia were very inhospitable places,
the Aborigines survived.
They lived by hunting and gathering throughout the continent,
even in the desert areas where survival is almost impossible.
The Aborigines felt a deep spiritual attachment to the land,
and they made many beautiful paintings upon the rocks of many parts of the country.
Their most famous invention is a curved hunting stick known as the ""boomerang"".
The design of the boomerang is remarkable,
because it can be thrown in such a way that it will turn around
and return to the person who threw it.
Until about 200 years ago,
the Aborigines had only a very limited amount of contact with people in the outside world.
The next people to migrate to Australia were from the British Isles.
Beginning in the late eighteenth century,
Australia was used as a prison colony,
where common criminals and political prisoners were sent from Britain.
By the middle of the nineteenth century,
many British people moved to Australia voluntarily
to begin farms or to search for gold.
By the late nineteenth century,
Britain stopped sending its prisoners to Australia, but migration continued.
After the arrival of the British colonists, the Aboriginal population declined sharply.
This was partly due to disease,
partly due to cruel treatment by settlers,
and partly due to the loss of their traditional way of life.
Today, the Aboriginal population is growing again,
and the Australian government has taken some steps to correct the injustices of the past.
The various parts of Australia were governed at first as separate colonies,
but in 1901 they joined to form a single country.
Australia continued to grow during the twentieth century,
and after World War II it attracted many immigrants from countries in Europe.
During the past few decades, many people have moved to Australia
from various parts of Asia and from other parts of the world.
Today, Australia consists of one territory (the Northern Territory)
and six states (Western Australia, South Australia,
Tasmania, Victoria, New South Wales, and Queensland).
Tasmania is a small island off the southern coast,
and Victoria, New South Wales, and Queensland
are found in the eastern part of the country.
The two largest cities in Australia are Sydney and Melbourne,
both of which are in the southeastern part of the country.
Sydney has a beautiful harbor that is one of the largest in the world,
and Melbourne has many beautiful parks and gardens.
The capital city of the country is Canberra,
which is located between Sydney and Melbourne.
Other large cities in Australia are Brisbane (in the northeast),
Perth (in the southwest), and Adelaide (in the south).
",https://dailydictation.com/upload/general-english/185-australia---people-2019-04-07-04-48-39/0-185-australia---people.mp3,1,10
185,185. The Earth revolves around the Sun,B2,185-the-earth-revolves-around-the-sun,38,"One year is the time required for the earth to travel around the sun.
For most of history, however, people did not know that the earth moved around the sun.
Instead, people believed that the sun moved around the earth.
The old idea that the sun moved around the earth is known as the ""geocentric"" theory.
This idea was first made famous by an ancient Greek scientist, Ptolemy,
who lived in Egypt nearly 2000 years ago.
Some other Greek philosophers had suggested instead that the earth might travel around the sun.
However, this idea, which is known as the ""heliocentric"" theory, was not widely accepted.
For centuries, people in Europe did not seriously question Ptolemy's geocentric theory.
During the early fifteenth century, however,
a Polish astronomer named Nicolaus Copernicus
began to think that the heliocentric idea was right,
and that the geocentric idea was wrong.
Shortly before his death,
Copernicus wrote a book that described the mathematical details of his theory that the earth revolved, or traveled, around the sun.
Later astronomers came to agree with Copernicus's view.
One of the most famous of these was Galileo, an Italian scientist.
Galileo was famous for demonstrating that light and heavy objects fall at exactly the same speed,
unless an object is so light that it is slowed by the air.
Galileo was also the first astronomer to use a powerful telescope to observe the sky.
He discovered many unknown features of the moon, the sun, and the planets.
When Galileo announced that he believed in Copernicus's theory that the earth revolved around the sun,
some officials of the Roman Catholic Church were angry.
They argued that this theory was against the beliefs of the Church.
Some church officials disagreed with this view,
but the authorities decided that Galileo should be punished by ""house arrest""
In other words, Galileo was not allowed to leave his house.
Also, Galileo was forced to make a public statement that renounced his belief in the heliocentric theory.
At about the same time that Galileo supported the heliocentric idea,
another astronomer did some important work that supported Copernicus's view.
This astronomer was Johannes Kepler, who lived in Germany.
Kepler used the observations of previous scientists to figure out the motion of the planets around the sun.
He realized that the planets did not travel in circular paths,
but instead, in paths that were elliptical, or oval, in shape.
Kepler's discoveries showed mathematically how the planets would revolve around the sun.
Today, everyone knows that the earth moves around the sun;
but for a long time, it seemed more reasonable to believe that the sun moved around the earth.
We can thank the great scientists of the past who discovered the surprising truth.
",https://dailydictation.com/upload/general-english/186-the-earth-revolves-around-the-sun-2019-04-07-04-49-34/0-186-the-earth-revolves-around-the-sun.mp3,1,10
186,186. George Washington Carver,B2,186-george-washington-carver,42,"George Washington Carver is possibly the most famous agricultural scientist of all time.
He invented hundreds of products that could be made from crops such as peanuts and sweet potatoes,
and he changed the methods of farming in the southern United States.
The story of George Washington Carver's life is interesting and inspiring,
as it shows how some people can achieve success despite adversity.
George Washington Carver was born in a small town in the American state of Missouri, in 1864 or 1865.
He was named after the first President of the United States.
George's parents were slaves.
His father was killed in an accident,
and his mother was kidnapped and later died.
George and his brother were raised by a married couple, the Carvers, who had owned George's mother.
George was often sick during his childhood, but he showed an intense interest in nature.
The Carvers taught George to read and write, and he became known locally as an expert on plants.
Later, the Carvers sent George to a school for African-American children in a nearby town.
After his graduation, George Washington Carver continued his education in the state of Iowa.
While a student in Iowa, Carver had very little money
and had to work at many jobs to afford the costs of his education.
However, his knowledge of plants was very impressive,
and after receiving his Master's degree,
he became a teacher at the college he had attended as a student.
Soon, however, Carver moved south to the state of Alabama,
where he worked as a teacher and researcher at a college for African-American students.
It was here that Carver stayed for the rest of his life,
and it was here that he performed his important agricultural research.
One problem for farmers in the southern United States
was that the most widespread crops, cotton and tobacco,
tended to remove nutrients from the soil.
Carver realized that this problem could be solved, to some extent,
by ""rotating"" the cotton and tobacco crops with other kinds of crops,
such as peanuts and sweet potatoes,
which could help to preserve the nutrients in the soil.
Carver's discoveries made the peanut, the sweet potato,
and the soybean very useful to southern farmers.
He invented the food product known as peanut butter, plus hundreds of other products.
For example, Carver found ways to produce plastics, ink,
cooking oil, paints, and cosmetics from peanuts and other crops.
Carver also developed a new variety of cotton.
Carver received many awards for his scientific research,
but he was never interested in fame or fortune.
When Carver died, in 1943,
the American government made his birthplace a national monument.
Today, Carver is still known as a great agricultural scientist.
",https://dailydictation.com/upload/general-english/187-george-washington-carver-2019-04-07-04-49-58/0-187-george-washington-carver.mp3,1,10
187,187. The rights of the accused,C1,187-the-rights-of-the-accused,44,"In English-speaking countries, the rights of an accused person are taken very seriously.
Over many centuries, laws evolved in such a way that people could not be arrested or charged without a very good reason.
Of course, every country needs to enforce its laws.
This means that police officers are needed, and so are ""prosecutors""
(the lawyers whose job is to make criminal charges against people who break the laws, and to prove that those charges are true).
However, it is very important that people's freedoms are not taken away wrongly.
People should not be punished unfairly,
and people who are accused of crimes must have the opportunity to defend themselves.
In some parts of the world, people can be arrested and imprisoned for long periods of time,
without any criminal charges being made against them.
One of the most important principles of justice in English-speaking countries
is that a person cannot be held by the police unless that person is charged with a crime.
This principle is known by the Latin term, ""habeas corpus"".
According to the idea of habeas corpus,
the police are not allowed to detain a person for more than a certain period of time (usually, twenty-four hours),
unless some charge is made against the person.
A judge will order the release of a person who is not charged with a crime.
Another important feature of justice systems in most English-speaking countries
is that accused individuals have the right to be represented by a lawyer.
Most accused people want to hire an expert lawyer.
However, even if a person cannot afford to hire a lawyer,
the criminal court must provide a lawyer who will represent that person.
The lawyer for an accused person is required to defend that person as thoroughly as possible.
One of the most important aspects of justice systems in the United States and the British Commonwealth
is that an accused person must be fully informed of any charges made against them.
Also, any evidence that will be used to show the accused person's guilt
must be shared with the accused person and with that person's lawyer.
In this way, accused persons can challenge the truth of any evidence that will be used against them.
Similarly, any person who acts as a witness against an accused person
can be cross-examined by the accused person's lawyer.
This means that the statements of a witness can be challenged by the accused person.
Another important element of most English-speaking justice systems
is that evidence must be obtained fairly.
Police officers cannot simply enter a person's home to look for evidence of a crime.
They must first have a good reason to believe that a crime has been committed,
and they must obtain permission from a judge to enter the person's property.
This permission is called a ""search warrant"".
Because search warrants are required, people are free from arbitrary invasions of their property by police.
Finally, another important aspect of most English-speaking justice systems is that
trials must be held in public, where other citizens can watch the trial.
An accused person is not tried secretly.
Moreover, as discussed in another passage,
the accused person has the right to be tried by a jury of other free citizens.
All of these rules ensure that order can be maintained without taking away the freedom of innocent people.
",https://dailydictation.com/upload/general-english/188-the-rights-of-the-accused-2019-04-07-04-51-06/0-188-the-rights-of-the-accused.mp3,1,10
188,188. New York City,B2,188-new-york-city,41,"New York City is the largest city in the United States,
and one of the largest cities in the world.
The city of New York has a population of over seven million people,
and the surrounding urban areas bring the total to about 20 million people.
However, New York City is not merely a very large city;
it is also known as one of the world's leading centers of financial, artistic, and media activities.
Compared with most of the great cities of the world, New York is very young.
The first permanent settlements were established during the 17th century, by settlers from the Netherlands.
Those people named their town ""New Amsterdam"",
Soon, the colony was taken over by English settlers, who renamed the city ""New York"".
New York grew quickly, and by the 19th century it was the largest city of the United States.
New York was usually the place where new immigrants to the United States would arrive.
In the 19th century, immigrants from Germany and Ireland were numerous in New York.
In the early 20th century, New York City was the home of many Jewish immigrants,
and also immigrants from Italy.
In addition, many African-American people arrived in New York from other parts of the United States,
and many persons came to New York from the American territory of Puerto Rico,
a Spanish-speaking island in the Caribbean.
In more recent decades, immigrants have arrived in New York from places all over the world.
One of the most famous features of New York City is its dramatic skyline.
New York has more tall buildings, called ""skyscrapers,"" than any other city in the world.
Many of the tallest and most interesting buildings in New York
including the Woolworth Building, the Chrysler Building, and the Empire State Building
were constructed during the early decades of the 20th century.
In addition to these impressive buildings,
New York is also known for the huge bridges that join the island of Manhattan to the surrounding areas.
The Brooklyn Bridge is the most famous of these remarkable and old bridges.
Of course, New York is famous for much more than just its architecture.
New York City's financial district, Wall Street,
and its theater district, centered on Broadway,
are the most important in the United States.
Central Park is one of the world's great urban parks,
and the art galleries, museums, and concert halls are among the greatest to be found anywhere.
The United Nations has its headquarters in New York City.
People around the world recognize the famous Statue of Liberty,
which stands on an island in the harbor of New York,
and the bustling Times Square, located in the mid-town Manhattan area.
Visitors to New York find it to be an extremely busy, fast-placed city
and are struck by the extremes of wealth and poverty that surround it.
Many people love New York City,
but even those who would not want to live in New York do agree that it is a very interesting place.
",https://dailydictation.com/upload/general-english/189-new-york-city-2019-04-07-04-51-51/0-189-new-york-city.mp3,1,10
189,189. California,B2,189-california,38,"By far the most populous state of the United States is California.
Located in the southwestern corner of the United States,
California is home to a great diversity of natural environments and cultural influences.
In the year 2000, over 33 million people lived in California.
California's many mountains and valleys produce a wide variety of climates and natural regions.
In the interior, southeastern parts of the state are many areas of desert.
For example, Death Valley, which is so deep that it is below sea level, is extremely dry.
Temperatures in Death Valley sometimes exceed 50 degrees Celsius.
Other valleys are more pleasant and hospitable places.
In the central valley, many farms grow vast amounts of fruits and vegetables.
California also contains many tall, snow-covered mountains.
On the slopes of some mountains are forests that have very large trees.
Some of the giant redwood trees of California reach heights of 100 meters or more.
Many of the cities in California have Spanish names.
This is because many of those cities began as religious missions that were started by Spanish priests.
Mexico owned California during the early nineteenth century, but few Mexican people lived there.
The United States gained control of California during the 1840s,
and the discovery of gold brought many Americans and others to California.
Today, California contains some of the largest cities in the United States.
Within the greater Los Angeles area,
one can find Hollywood, known as the movie capital of the world.
Many rich people live in suburbs such as Beverly Hills,
and many poor people live in other neighborhoods throughout the city.
The Los Angeles area is home to over 15 million people,
many of whom have immigrated to the United States from Mexico and from many Asian countries.
Los Angeles is a very large city that has spread across a great area.
As a consequence, the city has many traffic jams and air pollution, or smog, is sometimes a problem.
Further north is the city of San Francisco,
one of the most beautiful cities of the United States.
The image of the Golden Gate Bridge, which crosses the harbor of San Francisco,
is famous around the world.
Also famous are the hilly streets of San Francisco
and the trolley cars that provide transportation along them.
San Francisco's Chinese community is one of the largest in North America,
and the city also contains a vibrant artistic and cultural life.
San Francisco was destroyed by an earthquake in 1906 and was damaged again in 1989.
California has always had a special place in the imagination of Americans.
This is hardly surprising, given the variety and diversity of this vast state!
",https://dailydictation.com/upload/general-english/190-california-2019-04-07-04-52-08/0-190-california.mp3,1,10
190,190. Scotland,B1,190-scotland,38,"Scotland is the country that is located on the northern part of the island of Great Britain.
The Scottish people are one of the four main nationalities of the British Isles, together with the English, the Welsh, and the Irish.
Scotland and its people have played an important part in the history of the English-speaking world.
Scotland can be roughly divided into two main regions.
The lowland areas, in the southern part of Scotland, contain most of the population and the two main cities, Edinburgh and Glasgow.
Most of Scotland's agriculture and industry are located in the lowland areas.
The Highland areas, together with the islands that lie off the coast of Scotland, are not so heavily populated.
The lakes and mountains of the highlands are known for their beautiful scenery.
One of the main themes of Scottish history is conflict with England.
During the Middle Ages, the English and Scottish kings were often at war.
Around the year 1300, the Scots repelled some invasions from England.
During the 1600s, though, Scotland and England had the same king,
and the countries were officially joined as ""the United Kingdom"" in 1701.
For people in the highlands of Scotland, the eighteenth century was very difficult.
Most people worked as farmers on land that was owned by a few wealthy landlords.
The landlords decided that they could make more money on the land if they evicted the farmers,
so many of the farmers were forced to leave.
The highlanders rebelled against the King in 1745, but they were defeated.
During the eighteenth and nineteenth centuries, many people left the highlands of Scotland.
They moved to the United States, Canada, Australia, and New Zealand.
During the nineteenth century, Scotland was the first country to have universal public education for children.
The country produced a great number of famous scientists and inventors during that time.
Scotland is famous for its national costume.
This costume includes the ""kilt"",
which is a knee-length skirt worn by both men and women.
The kilt is made from a fabric that contains stripes of different colors and widths,
which cross over each other to produce a pattern that is called a ""tartan"".
In the Scottish highlands, groups of related families, called ""clans"" have their own unique tartan.
Another famous part of Scottish heritage is the musical instrument known as the bagpipes.
The bagpipes have a distinctive sound that is easily recognized.
Bagpipes were originally played to intimidate enemies in battle,
but today Scottish people play the bagpipes at parades and other celebrations.
People of Scottish heritage around the world celebrate their heritage on January 25th of each year.
This day celebrates the birthday of Robbie Burns, the famous Scottish poet.
People celebrate this day at parties, where people eat a famous Scottish food called haggis.
Today, Scotland remains part of the United Kingdom,
but some Scottish people would like Scotland to become independent.
Whatever the Scottish people decide, their country will remain a unique and interesting place.
",https://dailydictation.com/upload/general-english/191-scotland-2019-04-07-04-52-35/0-191-scotland.mp3,1,10
191,191. London,B2,191-london,34,"The city of London is one of the most famous cities in the world.
In previous centuries, London was the center of the British Empire.
Today, it is one of the most important cities of the emerging European Union.
London is located in southeastern England, on the Thames River.
The greater London area contains about 12 million people, and the surrounding areas contain several million more.
London was the first city in the modern world to have reached a population of one million people.
London is a very old city,
and many of its neighborhoods maintain their distinct character.
One of the most famous parts of London is the East End,
where people speak with an accent known as ""Cockney"".
One of the features of the Cockney accent is that the letter ""h"" is often not pronounced.
London's population is very cosmopolitan.
The city contains, in addition to people of English background,
large communities of South Asian, Chinese, African, and Caribbean people.
Most of these people have their origins in countries that belong to the British Commonwealth of Nations.
Many of the most famous buildings in London are located in a small central area.
This area contains several huge churches, including Westminster Abbey,
where many famous people are buried.
Another famous church is St. Paul's Cathedral,
which was rebuilt after the original was destroyed by fire in the year 1665.
The Houses of Parliament are also found in central London.
These buildings are famous for their Gothic architecture
and for the sound of the large clock, known as ""Big Ben"".
The Tower of London, which was formerly used as a prison, is now a popular tourist attraction.
Buckingham Palace, the residence of the royal family,
was first opened for public viewing during the 1990s.
London is also famous for its many impressive museums, art galleries, and theatres.
For example, the British Museum contains priceless objects from all parts of the world.
The National Gallery holds a great collection of artistic masterpieces.
The Globe Theatre has been rebuilt to appear as it did during the time of Shakespeare.
Despite its age, London remains a vibrant and busy city.
Most of the cultural and financial institutions in England are located in London,
and the city attracts many young people from other parts of England and around the world.
Of course, London is popular with tourists who come to see the many attractions of this city.
",https://dailydictation.com/upload/general-english/192-london-2019-04-07-04-53-11/0-192-london.mp3,1,10
192,192. The Protestant Reformation,B2,192-the-protestant-reformation,32,"Until about 500 years ago, there was only one Christian church in western and central Europe.
People from Portugal to Poland all belonged to the Roman Catholic Church.
However, soon after the year 1500,
people in many parts of Europe broke away from the Roman Catholic Church and began their own churches instead.
This was known as the Protestant Reformation.
The leader of the early Protestant movement was a German theologian named Martin Luther.
Luther believed that many of the priests of the Roman Catholic Church had become too concerned about wealth and luxury.
Also, he disapproved of some practices in the Church.
One such practice was that priests allowed people to pay money to the Church in exchange for committing various sins.
Luther believed that it was wrong to allow people to buy the freedom to commit acts that were against the teachings of the Church.
Luther began to criticize the Roman Catholic Church in public,
and he refused to acknowledge the authority of the Church.
He said that instead he would follow the teachings of the Bible as he understood them.
The officials of the Church declared that Luther was a heretic.
However, the local German rulers did not punish Luther.
Many of them resented the power of the Church and welcomed his ideas.
Luther and other Protestant leaders disagreed with the Church on several important issues.
The Protestants believed that priests should be allowed to marry,
whereas the Roman Catholic Church believed that priests should remain celibate.
The Protestants believed that people should read the Bible for themselves,
whereas the Roman Catholic Church believed that priests should interpret the Bible for the people.
During the decades that followed Luther, the Protestant movement spread throughout much of Europe.
Over time, many different Protestant churches were formed.
During this period, many wars were fought between local rulers who favored Protestantism,
and other local rulers who supported the Roman Catholic Church.
In the end, many parts of Europe became Protestant,
such as Scandinavia, England, and parts of Germany, Holland, and Switzerland.
However, the people and rulers of many other areas of Europe preferred to remain in the Roman Catholic Church.
These areas included most of southern Europe, as well as Poland and Ireland.
The Roman Catholic Church changed a few of its practices in response to Protestant criticism, but kept its most important beliefs.
In recent times, relations between the Roman Catholic Church and the various Protestant churches have become much more friendly.
Some discussions have been held between Catholic and Protestant officials, in order to resolve some of their disagreements.
",https://dailydictation.com/upload/general-english/193-the-protestant-reformation-2019-04-07-04-53-37/0-193-the-protestant-reformation.mp3,1,10
193,193. Modern engineering wonders,B2,193-modern-engineering-wonders,40,"During the twentieth century, there were great improvements in engineering technology.
These new developments allowed the construction of many amazing tunnels, bridges, towers, and office buildings.
For centuries, people had dreamed about the possibility of connecting the island of Great Britain to the mainland of Europe.
However, it was only in 1994 that such a link was completed,
when a tunnel was dug under the English Channel, between England and France.
The Channel Tunnel, also known as the ""Chunnel"",
actually consists of three separate railway tunnels.
These tunnels are about 50 kilometers long.
They are located about 150 meters below the bottom of the sea.
Obviously, this was an extremely challenging project to undertake.
As a result of the Chunnel, it is now possible to travel between London and Paris by train.
And the trip takes only three hours,
of which only 20 minutes are spent inside the tunnel!
A suspension bridge is a bridge that is supported by strong wires that hang from tall towers.
The world's longest suspension bridge is the Akashi-Kaikyo bridge, near the city of Kobe, Japan.
This bridge is nearly 4 kilometers long, and the two towers near the middle of the bridge are about two kilometers apart!
It took almost 20 years to design this bridge, and 10 years to build it.
This bridge was designed to withstand extremely strong winds,
because Japan often experiences wind storms called typhoons.
The bridge was also designed to withstand powerful earthquakes, which sometimes hit Japan.
At the beginning of the twenty-first century,
the world's tallest free-standing tower was the Canadian National Tower, or the CN Tower.
The CN tower is 553 meters tall.
It is located in the city of Toronto, within the Canadian province of Ontario.
This structure was built in 1975 as a television and radio tower.
Before the CN tower was built, TV and radio reception in the Toronto area was poor.
This was because the TV and radio signals were blocked by the buildings of downtown Toronto.
When the CN tower was built, this problem was solved.
Of course, the CN tower is also a famous tourist attraction.
People can ride in the very fast elevators that take them to observation areas,
which are at about 350 and 450 meters above the ground.
Although the CN Tower is the world's tallest tower, it is not an office building.
The tallest buildings in the world are the Petronas Towers, in the city of Kuala Lumpur, Malaysia,
and the Sears Tower, in the American city of Chicago.
The Sears Tower, which is 442 meters tall, was completed in 1974.
It has 110 floors, and its top floor is the highest office floor in the world.
However, the Petronas Towers reach slightly higher, to a height of 452 meters.
The Petronas Towers were completed in 1998.
Obviously, the late twentieth century witnessed some amazing achievements of engineering.
It will be very interesting to see what new wonders will be constructed in the twenty-first century!
",https://dailydictation.com/upload/general-english/194-modern-engineering-wonders-2019-04-07-04-54-04/0-194-modern-engineering-wonders.mp3,1,10
194,194. Anne Sullivan and Helen Keller,B1,194-anne-sullivan-and-helen-keller,39,"The story of Anne Sullivan and Helen Keller is the story of a dedicated teacher and an eager student.
This story is very remarkable and inspiring because the teaching was done without sight and without sound.
Helen Keller was born in the American state of Alabama in 1880.
She was a happy and healthy baby, but before she reached the age of two,
she was struck by a severe fever.
As a result of this fever, she became both deaf and blind.
After her illness, the young Helen Keller learned to use her other senses.
For example, she touched other people's hands to figure out what they were doing.
In this way, she also learned that people could communicate by moving their lips.
Helen could not talk;
instead, she communicated with her family by making sign movements with her hands and body.
However, Helen became very frustrated by her inability to see, hear, and talk.
She often became very angry and had many ""temper tantrums"".
When Helen Keller was six years old, her family took her to see Dr. Alexander Graham Bell,
who was an expert on educating deaf children.
(This man was also famous for inventing the telephone).
As a result of this visit, Helen's parents hired a tutor for their daughter.
The tutor was a very intelligent deaf woman named Anne Sullivan.
At first, it was difficult to teach Helen because she still made many angry outbursts.
Gradually, Anne Sullivan gained Helen's trust.
One day, Anne began to teach Helen to communicate.
Anne took Helen to a well and pumped some water onto Helen's hand.
Then, Anne used her finger to write the letters ""WATER"" onto Helen's hand.
By repeating this, Anne was able to teach Helen how to write the word ""water"".
As soon as Helen learned that things could be named in this way,
she wanted to learn the names of many other objects and actions.
She was curious about many things, and learned a great number of words.
She also learned to read by using the Braille alphabet.
This alphabet allows the reader to feel letters and words,
which are represented by bumps on a page.
Also, Helen learned to talk by feeling and then copying the movements of people's mouths.
When Helen Keller was 16 years old, Anne Sullivan went with her to college.
Anne acted as Helen's interpreter, and Helen was very successful in her studies.
After her graduation, Helen dedicated her life to improving conditions for the blind, the deaf, and the poor.
Anne Sullivan died in 1936 and was remembered as the ""Miracle Worker"" for her triumph in educating Helen Keller.
After Anne's death, Helen continued to give lectures in countries around the world,
and was active in many political causes.
She met with presidents and prime ministers, and helped to improve conditions for people who were deaf or blind.
At the time of her death, in 1968, Helen Keller was one of the most admired people in the world.
",https://dailydictation.com/upload/general-english/195-anne-sullivan-and-helen-keller-2019-04-07-04-54-40/0-195-anne-sullivan-and-helen-keller.mp3,1,10
195,195. The automobile (or car),B2,195-the-automobile-or-car,39,"In many ways, the automobile has been one of the most important inventions of the modern age.
People have been able to travel much more freely,
and across much greater distances, than was possible in the past.
The automobile, which most people refer to as the ""car""
has also had some harmful consequences, such as pollution and accidents.
However, it is clear that life has changed profoundly as a result of the car.
Modern cars are very complicated, but the basic idea of how a car works can be described briefly.
When the keys are turned in the ignition of the car,
this creates a spark that ignites some gasoline vapor inside a cylinder.
Then, the rapid expansion of this vapor pushes against a part called a piston.
The movement of the piston then causes a turning motion in a shaft that is connected to the wheels.
The wheels turn, and the car moves.
The invention of the car, and the engines used by cars,
happened gradually in the late nineteenth century, mainly in France and Germany.
In the early twentieth century, an American engineer named Henry Ford developed a new way of making cars.
Instead of having one worker produce an entire car,
he had each worker perform one part of the production of many different cars.
This system was very efficient and allowed the mass production of cars.
The first car to be produced in large numbers was called the ""Model T"".
The Model T Ford and other cars that were soon produced in large numbers
were cheap enough that many people could afford to buy them.
Many new roads were built and paved throughout North America to allow cars to be driven from town to town.
People were able to travel much more easily and to visit places that had previously been difficult to reach.
Some problems also came with the widespread use of cars.
One of these problems was air pollution, because car engines burn gasoline,
which produces poisonous exhaust fumes.
Gradually, new laws and new technology have led to reductions in the air pollution that is caused by cars.
Moreover, cars today are much more ""fuel efficient"" than they were in the past,
requiring less gasoline to travel a given distance.
However, this pollution is still a problem because of the many millions of cars that are used each day.
Another problem has been car accidents, which have caused many thousands of deaths each year.
During the 1960s, some journalists brought attention to the unsafe features of many cars.
As a result, the safety of cars has been greatly improved.
In addition, the use of seat belts is now required by law.
However, car accidents continue to be a serious problem.
The future is likely to bring many interesting new changes to the car.
Improvements in the safety of cars, in fuel efficiency,
and in the cleanliness of car emissions are continuing to be made.
Also, the increasing use of the car in economically developing countries will probably have important effects upon people's lives around the world.
",https://dailydictation.com/upload/general-english/196-the-automobile-or-cars-2019-04-07-04-55-30/0-196-the-automobile-or-cars.mp3,1,10
